"consumption","SMI","unemployment_proxy","electricity","mobility","net_bankruptcies","air_pollution","c19_cases","stringency"
268722178.992528,10220.64,185674,114.732813334475,-8,141.012748450752,25.4386255060434,825.888535160299,36.61
267929773.836123,10153.09,185873,114.400821543347,-7.8,141.679610044202,25.6218222374265,835.102470175636,36.61
267027753.606073,10153.09,185859,114.16002525973,-7.6,142.282914310603,25.7998854519899,844.074361788574,36.61
266067361.741138,10153.09,186596,113.998964208762,-8.4,142.821738768815,25.9706723066317,852.99924182807,36.61
265114032.047175,10297.8,186810,113.887917090748,-7.8,143.299113785317,26.1334404393484,861.721839289733,36.61
264192695.913105,10250.44,186803,113.810747135002,-6.6,143.721932770125,26.2833171768108,869.233298279996,36.61
263332103.541588,10406.57,186609,113.766090425693,-8,144.101872614289,26.4120560846306,874.856558188817,36.61
262559706.299805,10387.44,186447,113.765823684849,-10,144.454323220067,26.511749963326,877.806560474061,36.61
261901527.333305,10439.52,186447,113.82702365324,-8.4,144.791990844279,26.577884413202,877.515446236004,36.61
261381113.919807,10439.52,187059,113.960466147246,-7,145.13100602321,26.6069059217453,873.835220982062,36.61
261034745.90095,10439.52,187287,114.169289840985,-1.2,145.489700628002,26.5949200640665,867.186937103983,36.61
260909509.022892,10457.43,187601,114.441204551148,-7.4,145.888551362129,26.5369082598129,857.445215783634,36.61
261012067.826817,10520,187733,114.75004925547,-6,146.35011997896,26.4269717004319,843.897659115171,36.61
261341346.470401,10552.04,187645,115.073143071587,-8,146.897820139968,26.2639916227421,826.357702418373,36.61
261887593.665865,10519.33,187603,115.389646981449,-8.4,147.554673819965,26.051808878214,804.96052195342,37.5
262634571.779561,10539.17,187798,115.685039530136,-8.2,148.339053357073,25.7993633573396,780.512469453647,37.5
263562394.025927,10539.17,188185,115.953768688618,-8,149.262405310442,25.5183643884758,754.497270624771,37.5
264658826.939203,10539.17,188416,116.198129109222,-4.2,150.323119730332,25.2222112680748,728.921847061172,37.5
265920314.257625,10325.44,188376,116.422356703453,-12.4,151.506376266117,24.923098067633,705.692977461752,37.5
267299936.008943,10355.57,189004,116.613216244299,-7,152.783967380547,24.6288160177224,686.292899863268,37.5
268736816.292843,10330.06,188946,116.760997237496,-8.4,154.13010114033,24.3440107053898,672.617471404899,37.5
270160834.816508,10211.53,188874,116.853137229753,-9.4,155.519188284278,24.0733335226519,667.079480995999,37.5
271495455.306799,10216.28,189123,116.883855365747,-8.6,156.918117867677,23.8219883766181,672.408236524239,37.5
272663445.890872,10216.28,187169,116.854368593754,-9,158.294025747767,23.5965146688843,691.208406998123,37.5
273633442.393807,10216.28,187022,116.772664327124,-11.2,159.61906142881,23.400682275575,726.084984805821,37.5
274405481.39521,10308.67,187314,116.647480979801,-8,160.870158744112,23.2326169249976,757.566970570994,37.5
274940420.415341,10229.3,187468,116.485939539362,-7.6,162.028815016736,23.0834957546415,804.427431042863,37.5
275215133.917859,10187,187380,116.288862775208,-7.8,163.076715876625,22.9427056513246,865.887477958826,37.5
275217136.145069,10238.12,187345,116.06502218875,-8.8,163.993042151219,22.8009787859129,941.18669575456,36.64
274945195.272797,10252.4,187576,115.814825814395,-9.2,164.763795215309,22.6527539825067,1029.79644335668,37.83
274412105.956584,10252.4,187904,115.548189870023,-8.6,165.383977603332,22.4977385560062,1131.44536184668,37.83
273656890.190151,10252.4,188119,115.278130468617,-8,165.852464550518,22.3399527407889,1246.17049544369,37.83
272739743.904732,10303.06,188454,115.007779063924,-9.8,166.171900629165,22.1835741813613,1373.63277509096,37.83
271678662.35376,10233.16,188635,114.74154443366,-9.2,166.34862166748,22.0306071415437,1512.53822765679,37.83
270498934.366695,10187.88,188493,114.497680939966,-10.6,166.388268176898,21.8838710100231,1662.52700779345,37.83
269230229.204159,10270.24,188456,114.310137503636,-10,166.304755898575,21.746387100145,1823.88708773775,37.83
267906218.552428,10320.03,188673,114.213123659524,-10.8,166.103435862304,21.6241355761421,1997.79804780718,38.07
266562660.796482,10320.03,188976,114.230111547554,-11.2,165.790274971898,21.5274377532547,2186.00655751939,38.07
265248611.41341,10320.03,189205,114.355954834487,-12.2,165.36955622519,21.4693374483214,2390.89064105081,38.07
264027515.807603,10364.1,189460,114.563217433748,-10.6,164.843930907518,21.4605662201881,2613.89502176659,38.39
262919366.789848,10336.36,189452,114.80740526855,-9,164.214488711516,21.5060993113566,2854.23957839516,38.39
261938574.83373,10292.66,189472,115.048640237218,-10.2,163.484178674668,21.609063591761,3112.16005342084,38.8
261093196.094136,10067.96,189432,115.257926241716,-11.2,162.652914086338,21.7714550170529,3388.26073578692,39.4
260386383.453997,10207.13,189692,115.411250642213,-11.2,161.716360872778,21.991250704627,3683.34805938986,39.4
259819599.464969,10207.13,190125,115.505709766051,-10.6,160.674242807893,22.2618346294042,3998.42202150229,39.4
259405342.942343,10207.13,190505,115.545264920843,-12,159.537330938774,22.5712812841521,4376.30898940599,39.57
259166832.468796,10184.36,190886,115.513103497971,-10.4,158.327617272046,22.9023939456849,4763.55451472439,42.71
259083350.017268,10146.23,191166,115.375083326846,-10,157.078504259176,23.2335401763673,5150.45950345516,42.71
259123359.934833,9989.75,191093,115.111554185266,-11.6,155.824506415421,23.5466798259433,5528.59175256652,42.86
259245995.301059,9999.05,191062,114.722854795525,-12.2,154.606125171992,23.8300930165854,5890.5681400198,43.16
259403161.987284,10023.9,191494,114.227937500486,-13.6,153.457057875701,24.0826537979024,6230.85036027118,43.38
259542529.850765,10023.9,192074,113.647492124538,-9.4,152.418734185828,24.3092659424801,6545.66097149681,44.69
259636969.149018,10023.9,192470,112.997385558491,-8.8,151.522674252008,24.515910834299,6833.76883115229,44.69
259682092.043841,9985.62,192650,112.293370283628,-13.8,150.79066176818,24.7039749981298,7090.17547475024,44.73
259633654.389749,9887.49,191028,111.544317103703,-9.8,150.234893315906,24.8720509458956,7302.62890014096,44.73
259460431.589994,9618.65,190780,110.786345943388,-11.8,149.867267033119,25.0195073133925,7464.95475422525,44.73
259144956.170231,9556.14,190728,110.052426342438,-12.8,149.705141908868,25.1471023367161,7575.86542610363,46.87
258681159.446717,9587.15,192115,109.373693825839,-11,149.76256572103,25.2583709718119,7637.70339536815,46.95
258075094.735917,9587.15,192981,108.787155999178,-10.6,150.052802057162,25.3582552780328,7655.60541075869,46.95
257359427.023935,9587.15,192462,108.315334080901,-19.6,150.574987410536,25.4526462982189,7637.31681422438,47.22
256588682.016188,9791.68,193028,107.939696357912,-12.2,151.314082807413,25.5449182976153,7585.52773689284,51.21
255776116.842592,10003.82,193307,107.6350820595,-13.8,152.240786776154,25.6367824160954,7494.9056762632,51.21
254944607.505054,10286.79,193187,107.38707763547,-14.6,153.326245497983,25.7332447132275,7365.97507436085,51.92
254121632.219024,10306.35,193164,107.199188046451,-14.4,154.549898356331,25.8389344172843,7203.46256185866,51.92
253340244.663824,10322.57,193766,107.081260043866,-13.2,155.898463693709,25.9558432084961,7014.77681928073,57.48
252640762.708221,10322.57,194490,107.054345358344,-13.2,157.358734869572,26.0843865552626,6808.57560202749,57.48
252083741.263566,10322.57,194958,107.133413157844,-20,158.91702216609,26.2226894408275,6594.24111186079,57.48
251746006.764034,10417.99,195565,107.320947302663,-14,160.558909409624,26.3649329393385,6375.91639933842,57.6
251660516.477235,10360.69,196179,107.596027413671,-13.2,162.268994256173,26.5037325788036,6150.51403279444,57.6
251855132.050835,10532.27,196182,107.944319857824,-14.4,164.037114543499,26.6333580670781,5919.56074776426,57.6
252353515.535133,10496.2,196184,108.361002914736,-13.8,165.860896610324,26.7497947397787,5687.05625171768,57.6
253176154.282914,10492.61,196259,108.852914014906,-12.6,167.735627276279,26.8506896124621,5457.86913062898,57.6
254339002.670579,10492.61,197246,109.431497715683,-11.2,169.661449878225,26.9334273605503,5237.417857969,57.6
255866863.401461,10492.61,197423,110.101847574179,-17.2,171.632718481812,26.9983007368175,5031.56316894733,57.6
255346134.262709,10586.74,197684,110.846202561827,-14.4,173.637676911044,27.0473384007743,4842.09896305761,57.6
255171606.651705,10565.12,198457,111.639727382017,-12.6,175.658130203509,27.0803850135704,4665.3860134556,57.6
255311307.881595,10563.89,198363,112.465802738841,-13.2,177.675943783978,27.096754250756,4501.26689537093,57.6
255722657.101085,10490.77,198326,113.314314990644,-15,179.678873388855,27.1004964772314,4351.08741200633,57.6
256354006.309179,10495.65,199304,114.178231102631,-12.8,181.652562097245,27.1001647608885,4216.90683277378,57.6
257147451.192453,10495.65,199514,115.064007376035,-11.8,183.588539842692,27.1040838664198,4101.06825226126,57.6
258053150.406169,10495.65,199981,115.970797509536,-20.4,185.480394465053,27.1130679527685,4006.12895139119,57.6
259031410.846557,10464.4,200612,116.892745792424,-13.6,187.323449047546,27.122672811836,3931.58607458145,57.79
259996587.059049,10491.59,200944,117.81047545045,-12.6,189.114446607646,27.1252589080308,3872.66650834719,57.79
260854235.989181,10488.27,200871,118.71254792854,-11.6,190.843576254651,27.1132841074281,3827.60196705434,57.79
261506924.46357,10497.79,199067,119.59206248743,-11,192.50684135676,27.0817199163136,3795.74483205218,57.79
264691905.314233,10501.18,199309,120.45513389099,-8.6,194.098938019462,27.0295316668433,3777.39628075585,57.79
267615818.403592,10501.18,200049,121.306149545449,-9.2,195.607977874687,26.9590079278331,3773.1740009164,57.79
270275531.651803,10501.18,200682,122.141329227131,-21,197.02722273136,26.8779502275746,3784.28088772337,57.79
272698794.619796,10476.43,201320,122.931957118692,-11.2,198.354833068763,26.7939386110661,3808.99548836445,57.79
274871759.229346,10449.21,201797,123.619163668262,-11.4,199.59363149572,26.7085957975528,3841.41178825192,57.79
276794233.799616,10435.36,201715,124.160509229761,-11.6,200.742548148879,26.6185928150273,3878.5477818213,57.79
278470084.892148,10342.63,201685,124.535615375599,-10.4,201.800914226304,26.5225424504865,3918.2406399316,57.79
279908710.851659,10364.5,202304,124.735377200498,-11.8,202.774603834702,26.4192416969403,3959.41643787822,57.87
281125522.48271,10364.5,202895,124.762145954997,-10.8,203.663190928407,26.3083472241125,4001.80476967667,57.87
282150513.901962,10364.5,203454,124.623239119072,-22,204.466953694451,26.1912844743328,4046.33839646672,57.94
283030607.116368,10375.38,204026,124.31511750582,-11.6,205.186726454708,26.0666972219578,4090.98446984877,57.94
283763197.787911,10394.1,204463,123.831533653481,-15.8,205.823765705436,25.9320568835974,4129.4934646303,57.94
284345916.251723,10430.02,204371,123.174478916181,-12.4,206.380296821819,25.789482257257,4159.08988667908,58.1
284768408.552371,10395.96,204259,122.365337090221,-10.6,206.862407884756,25.6436576213576,4178.07925493364,57.72
285016503.640224,10391.76,204833,121.44133408195,-10.8,207.274290259009,25.4987648009034,4186.93090855913,57.75
285076522.463528,10391.76,205433,120.450711941967,-11,207.616658241359,25.3554335253156,4187.03402821084,57.46
284945110.993974,10391.76,205913,119.451134093129,-26.6,207.881847080212,25.215461320358,4180.76193272695,57.46
284627399.536584,10373.03,206567,118.481427722063,-10.2,208.053755914264,25.0792826192922,4167.83987288921,57.36
284075656.585377,10341.18,207066,117.565523547614,-9.8,208.107803574367,24.9452161944984,4143.80357561392,57.36
283239234.667081,10456.78,207036,116.741311310185,-9.4,208.01756659872,24.8140640256758,4107.68308807159,57.36
284262608.632225,10540.36,207019,116.055440236308,-8.8,207.767270224926,24.6886557785738,4060.55285028153,57.32
284885890.97044,10523.86,207883,115.556699451487,-8.6,207.343970096156,24.571128612552,4004.90993608686,57.32
285070555.080627,10523.86,208767,115.276688309294,-9.2,206.735093977207,24.4616374495153,3943.90431363019,57.02
284811947.525953,10523.86,209199,115.228821874942,-24.4,205.928678971198,24.3602179689711,3881.36013118192,57.02
284133001.628478,10305.52,209155,115.402265565081,-8.2,204.913472998916,24.2652322517554,3818.5637283852,57.02
283008950.195821,10403.37,209144,115.767333292632,-9.6,203.679069201317,24.172843721252,3752.94872462082,68.45
281451023.159447,10411.92,209124,116.301441010717,-7.6,202.218575140527,24.082592177657,3685.56361181281,68.24
279508255.285478,10411.92,209040,116.971227700092,-23,200.533651867138,23.9968675336494,3619.15298443592,68.52
277283231.261647,10411.92,208944,117.731180215226,-60.6,198.637424002553,23.9205824815694,3558.03830974133,68.52
274900595.491998,10411.92,208973,118.530267695007,-45.2,196.553927226194,23.8571962304804,3505.39674901129,68.52
272431502.284244,10411.92,206285,119.319027185187,-35.8,194.318424313486,23.8060568567662,3460.7313869086,69.02
269905278.635441,10603.49,205800,120.071952588545,-21,191.977752385313,23.7639172053301,3421.24451459805,69.02
267301811.271467,10682.04,205755,120.784721145028,-20.6,189.590695491842,23.7273880006885,3381.44496047058,69.02
264632734.536925,10703.51,206361,121.449676783942,-18,187.236208057842,23.6967397915344,3339.06306388795,69.02
261936138.49129,10703.51,206770,122.05565086684,-23,185.008812725501,23.6692087567486,3293.99027429099,69.02
259285289.50925,10703.51,207260,122.597236593498,-59.8,182.979826102328,23.6435690747469,3247.85991499273,69.02
257030628.547171,10703.51,207644,123.081276050946,-33.8,181.206729993715,23.6230592732155,3201.82532875763,69.02
254939865.609824,10703.51,207411,123.510006271158,-35.6,179.733509567367,23.6135659665075,3153.90213852017,69.02
253034587.609665,10738.39,207338,123.877281670902,-17.6,178.590948869328,23.6170189169856,3101.13831655732,69.02
251289950.010004,10694.09,207920,124.17288640047,-18.6,177.796876360707,23.6331639214514,3038.71003086898,69.02
249696636.231755,10747.08,208581,124.385676930714,-22.4,177.356022011139,23.6606292244466,2966.14717282196,69.02
248252343.753473,10778.67,209084,124.512225761184,-19.6,177.259649644198,23.698015811453,2885.23021372134,69.02
246956191.312065,10797.99,209676,124.561044332827,-19,177.47179707979,23.7418431530568,2798.50333052652,69.02
245813621.332839,10797.99,210064,124.539431128388,-18.2,177.960125529548,23.7882594329135,2709.0942397695,69.02
244848088.456089,10797.99,209782,124.451803244463,-36,178.689717572256,23.8334207775571,2620.6316513212,69.02
244099214.270218,10870.42,209704,124.29319165467,-15.4,179.622995765779,23.870619191742,2534.690086573,69.02
243561166.353724,10875.25,210343,124.049871799611,-18.2,180.719601048384,23.8887805656973,2450.18880361366,69.02
243230480.736267,10846.88,210905,123.729608962245,-17.6,181.939903859045,23.8784055527316,2367.89568035877,69.02
243099086.230828,10850.81,211297,123.354599053798,-19.6,183.243321369896,23.8333199653626,2288.8902171167,69.02
243161839.648864,10877.06,211655,122.946818108761,-18,184.587114102425,23.7508394396373,2214.43812283511,69.02
241690087.991965,10877.06,211999,122.536968212538,-17,185.924168691226,23.6291653436294,2145.70532602742,69.02
240448832.301668,10877.06,211933,122.156539581399,-41.8,187.224107251878,23.4670688278492,2083.74687896139,69.02
239481913.302626,10888.54,211895,121.80987832613,-21.6,188.473064538508,23.2650583613302,2028.0004232527,75
238786593.47843,10876.98,212403,121.478602812762,-21.4,189.673471287371,23.0231397011451,1975.52210675914,75
238349834.258735,10945.46,212394,121.148902650774,-22.2,190.826679390629,22.7451791522302,1925.20407649196,75
238148049.256786,10913.11,213302,120.807314077948,-22.6,191.9415951619,22.439720114641,1876.64743524892,75
238149132.758399,10930.81,213427,120.45238151993,-21.2,193.018320468232,22.1221117629589,1830.16287767479,75
238313643.95196,10930.81,213623,120.09093535048,-22.6,194.054133577485,21.8151098082697,1786.41780354382,75
238609006.824303,10930.81,213623,119.721353829556,-28.4,195.043476370769,21.5425250014677,1746.49328687495,75
239006675.674181,10925.7,211124,119.328266097693,-22.8,195.977781706934,21.320049666698,1710.09356608001,75
239437092.977383,10964.05,211123,118.887128084711,-20,196.845308532101,21.1538670262223,1674.89389299706,75
239847567.865855,10904.24,211849,118.385476478616,-23.2,197.640319495441,21.0449692439608,1640.13133233204,75
240200858.425449,10849.82,212173,117.821536443564,-22.4,198.357603028034,20.9925528782431,1605.36916100487,75
240467795.278306,10591.06,212478,117.217028275942,-20.2,199.003507507711,20.9984884699074,1570.63039327081,75
240632266.65732,10591.06,212675,116.612745421008,-22.8,199.585655045134,21.0637410563601,1536.28730506312,75
240707282.927574,10591.06,212550,116.047259208528,-28.2,200.106333833046,21.1849476207671,1503.1009115285,75
240724221.093277,10740.22,212516,115.544238224123,-22.4,200.56240112168,21.3578023827441,1470.79765320355,75
240678013.406546,10803.57,212848,115.118901578264,-20.4,200.945196438968,21.5749530009514,1437.57376880179,75
240575724.353874,10775.68,213228,114.796074679643,-22.4,201.244965579318,21.8303515071444,1403.00790173034,75
240432648.285046,10860.95,213220,114.605612069437,-19.6,201.448130137734,22.1207525367378,1367.10354785872,75
239417291.138008,10755.47,213220,114.580336904337,-18,201.539237548287,22.4425341020959,1330.51818725298,75
238410245.814639,10755.47,213220,114.748429026608,-19.4,201.511760556695,22.7955008645621,1294.06109288347,75
237460919.7124,10755.47,213228,115.120860854522,-31.2,201.362248702415,23.1821175495512,1258.89250134602,75
236630217.805707,10778.83,213477,115.658567184483,-20.4,201.090332898147,23.60424065793,1225.3585270507,75
235939925.596729,10803.67,213737,116.286081459071,-19.8,200.698750348474,24.0577847413294,1192.63349940487,75
235412322.471196,10825.75,213947,116.921553544092,-21.6,200.18838986916,24.5378709242431,1160.93503076182,75
235066165.626268,10852.91,214156,117.484523714219,-20.6,199.562690484248,25.041545998972,1130.791466476,75
234917350.826068,10880.37,214188,117.903160209764,-19.4,198.820226486133,25.5689604717382,1102.92328184035,75
234978058.758022,10880.37,214087,118.131850460794,-20.6,197.96414505213,26.119068147689,1078.13336921487,75
235270719.884894,10880.37,214052,118.150078860645,-20.6,197.005623321809,26.6884360684268,1057.28077439586,75
235825270.547569,10940.99,214163,117.940288043517,-21.4,195.964011077227,27.2649486584875,1040.5042764412,75
236634843.510644,10907.6,214162,117.494291874515,-18.6,194.866990496556,27.8296855458164,1026.79409285996,75
237684921.376541,10809.28,214531,116.83527134319,-19.2,193.74241642279,28.3643235876895,1015.67143260837,75
238953875.229127,10717.71,214255,115.999370534552,-19.4,192.616999200503,28.8497420067053,1006.87991645689,75
240412551.644156,10704.75,214199,115.028859878238,-17.6,191.512158771536,29.2693675761971,1000.5638223108,75
242025998.26716,10704.75,211234,113.974286163437,-15.4,190.443212244528,29.610169415463,996.865668242443,75
243766140.475124,10704.75,211032,112.889785630212,-11.8,189.423058034989,29.8607200147504,996.116844679556,75
245607825.287331,10697.38,211063,111.812410280899,-18,188.462354023056,30.0090762276605,998.039010713383,75
247487207.511096,10609.03,210907,110.769572549352,-16.2,187.569687579193,30.0459137225069,1001.41159174581,75
249332565.520232,10727.7,210875,109.795658606012,-17,186.760235681527,29.9709375308671,1005.8379351573,75
251064867.647977,10658.87,210785,108.93255856248,-15.4,186.048413693587,29.7921844666047,1011.43856514482,75
252601590.776093,10522.22,210633,108.227097455986,-14.6,185.439176939624,29.5240231620966,1018.47433003503,75
253886454.17418,10522.22,210564,107.715638073468,-16.4,184.936639341606,29.1860115484499,1027.42520102428,75
254901469.272094,10522.22,210465,107.417237909937,-15.6,184.543508292011,28.796824039842,1038.89820064887,75
255648343.543039,10706.59,210485,107.324015643492,-11.4,184.261168410094,28.3650178096782,1052.89150104306,62.04
256092040.281111,10817.15,210413,107.426748367107,-10.6,184.089747063725,27.8926440991446,1068.41947793978,62.04
256223880.898987,10771.88,210269,107.722525636115,-12.2,184.027994759376,27.3841597221627,1085.22872406989,62.04
256051227.08016,10750.09,210125,108.205065215125,-12.6,184.077647045674,26.8466755207466,1103.38899320839,62.04
255594200.744998,10607.79,209722,108.872371431175,-12.4,184.238268138785,26.29509232014,1123.27958168211,62.04
254884345.546955,10607.79,209611,109.722623571229,-10.2,184.509075980368,25.7470458283109,1145.19900783148,62.04
254989155.598237,10607.79,209496,110.760013379274,-17.8,184.881248800726,25.2148808071672,1169.75323083356,62.04
254976287.605217,10830.38,209451,111.960136896629,-11.6,185.337879984165,24.7072068087487,1196.78981184975,62.04
254880337.895664,10857.97,209336,113.287032231858,-11.8,185.853916040191,24.2315209706897,1224.97880557978,62.04
254737619.036949,10909.77,209400,114.700865868189,-12,186.403913831645,23.7931324550568,1254.00068709969,62.04
254581959.581215,10883.23,209383,116.168839477905,-14,186.961287902029,23.3990375597705,1283.85997387433,62.04
254445913.094598,10839.93,209248,117.653818133197,-11,187.506218809207,23.0591456258134,1314.8291819944,62.04
254359556.343839,10839.93,209189,119.122794401267,-11.8,188.015060229724,22.7809939087354,1347.2891076028,62.04
254364515.385403,10839.93,209180,120.52927623448,-25.2,188.475248136992,22.5723603486815,1381.67288847849,62.04
254518035.325673,10867.33,209089,121.808707852014,-15.4,188.885215994383,22.435787136978,1417.56108418518,62.04
254831506.579932,10944.48,209072,122.908308009125,-12.6,189.254318057249,22.3674084125255,1453.18090850965,62.04
255305318.175634,10922.49,209130,123.796221646067,-14,189.602427711606,22.3622974835763,1487.7664530703,62.04
255931769.074586,10973.76,209121,124.448386011914,-12.4,189.948542623796,22.4131462270965,1520.93544766853,62.04
256695816.293553,10967.37,209028,124.862405524149,-14.2,190.311060055542,22.5138489653428,1552.98208919956,62.04
257578357.73478,10967.37,208959,125.048495868305,-10.6,190.710052511463,22.6563583626042,1584.4447036633,62.04
258564591.192938,10967.37,208914,125.022251712714,-19,191.156373986168,22.8324830616134,1615.84365288127,62.04
259652165.024516,11048.58,209189,124.79903595059,-12.6,191.651593465516,23.02908663885,1646.75040926763,62.03703696
260788998.277954,11098.66,209180,124.40624453806,-10.8,192.1879205397,23.2287949524079,1675.07875793082,62.03703696
261913854.091687,11063.87,209089,123.892775490722,-10.6,192.755789533335,23.4118599170917,1699.9749831607,62.03703696
262957751.026078,11098.81,209072,123.315305021601,-9.6,193.355936784282,23.5608828382528,1721.22321173131,62.03703696
263848592.462719,11116.81,209130,122.747006865577,-8.4,193.991139332143,23.668837733969,1739.06762045034,62.03703696
264539199.323196,11116.81,209121,122.259170084388,-8.2,194.670614893725,23.7343866782446,1754.59593970202,62.03703696
265017645.521728,11116.81,209028,121.913566155772,-8,195.397415995946,23.7607101226713,1769.4137646297,62.03703696
265303701.361203,11089.6,208959,121.754264486,-9.8,196.168316729907,23.7480278655051,1784.0334984973,62.03703696
265375416.801129,11121.42,208914,121.795793142228,-7.2,196.973691617378,23.6931868557149,1797.41871703949,62.03703696
265223708.583925,11047.37,206014,122.051856888835,-5.2,197.802053794006,23.5970657221095,1810.02692899397,62.03703696
264853202.937307,11118.03,205413,122.528282818181,-0.6,198.646920780171,23.4658309373918,1822.90880566431,62.03703696
264292424.740347,11118.03,205200,123.219215666007,-42.8,199.50450975395,23.3130858444989,1837.75896449613,62.03703696
263611132.929383,11118.03,205143,124.108740650584,-7,200.366096739959,23.1594427953205,1856.59820532373,62.03703696
262846644.094567,11118.03,205107,125.178012168636,-13.6,201.217873677856,23.0221907667985,1880.17781005238,62.03703696
262068658.125068,11118.03,204789,126.395084146824,-46.6,202.040804824508,22.9117439815591,1908.16986417672,62.03703696
261299792.184282,11182.95,204723,127.717850490963,-10.4,202.810484791167,22.8355337219219,1938.52809757131,62.03703696
260525354.878076,11128.18,204595,129.103715355798,-13.2,203.497001388284,22.7980368293479,1967.96390038231,62.03703696
259747284.964267,11206.88,204411,130.511398965584,-10.8,204.069974012176,22.7993037522944,1994.68960656078,62.03703696
258977265.973704,11238.52,204327,131.907633847233,-11,204.503939225597,22.8372672373875,2017.75762225698,62.03703696
258237358.561997,11238.52,204253,133.266135169544,-9,204.794921928964,22.9098788609078,2037.20897440807,62.03703696
257569865.62101,11238.52,203995,134.564283650115,-13.2,204.944029699492,23.0173633231033,2053.87717470671,62.03703696
257035050.844966,11181.35,203945,135.778286145612,-14.4,204.957404294071,23.1591248432077,2067.8833168967,62.03703696
256649771.666186,11122.37,203807,136.887587583052,-11.4,204.846196797978,23.330647229153,2077.59874037247,62.03703696
256426552.194277,11156.21,203807,137.880153945464,-12.2,204.627065395771,23.5272045865273,2082.74701789463,62.03703696
256373089.438431,11198.7,203807,138.754059319081,-12.2,204.316527239213,23.7456043693233,2083.64852474306,62.03703696
256492315.444289,11262.97,203807,139.508178342411,-11,203.923661635829,23.9822206909787,2080.88014216183,62.03703696
256784255.940385,11262.97,203807,140.140217475328,-9.4,203.456495138607,24.2341000475377,2075.14345434555,62.03703696
257258004.604893,11262.97,203807,140.648872817017,-17.4,202.920233690262,24.497638488096,2067.2122852045,62.03703696
257934270.059747,11209.84,203191,141.030755600633,-9.4,202.317340484319,24.7655789315069,2056.56617174025,52.77777868
258786868.323735,11078.98,203142,141.286265603747,-7.6,201.647625342022,25.0281082091031,2040.64422638398,52.77777868
259781876.708626,11209.09,203181,141.41891669362,-9.2,200.902845194534,25.2776491286393,2018.26242922339,52.77777868
260876736.877861,11224.9,203177,141.435252475498,-8.2,200.07514903546,25.5079914016106,1988.9294718934,52.77777868
262023071.026951,11200.54,203173,141.341411892023,-5.4,199.157702050874,25.7160318425324,1952.73152117049,52.77777868
263169816.258191,11200.54,203167,141.146551459759,-3.2,198.13615690201,25.9004963897652,1910.30688488735,52.77777868
264293831.596367,11200.54,203069,140.861408735294,-1.6,197.00347329976,26.061420499478,1862.71840783433,52.77777868
265395102.614701,11162.09,203037,140.492025234331,-7.8,195.760088262199,26.2005329942202,1810.11432103202,52.77777868
266432656.861016,11092.08,202945,140.04096829155,-5.8,194.414104895186,26.3185573682445,1751.29141868532,52.77777868
267381244.30523,11103.46,202971,139.512026041954,-8.4,192.978499623202,26.4170795541899,1686.30426635706,52.77777868
268226833.441549,11079.51,202877,138.918702395444,-9,191.47101318658,26.4991873449362,1615.77684677274,52.77777868
268966685.284598,11022.34,200347,138.285606998144,-7.2,189.914723242382,26.568789010999,1540.97253412509,52.77777868
269613965.562896,11022.34,199149,137.641271697805,-19.8,188.334295612138,26.6302345695633,1463.33914891335,52.77777868
270213326.221388,11022.34,198963,136.996242734359,-14.8,186.745910330173,26.6885946954742,1384.59856656848,52.77777868
